256000000000,256000000000,1000000,256000,sequential,117.870000,1321.787458,193.677129,64,1
256000000000,256000000000,1000000,256000,sequential,126.690000,1392.958116,183.781549,64,1
256000000000,256000000000,1000000,256000,sequential,118.020000,1416.671712,180.705239,64,1
256000000000,256000000000,1000000,256000,sequential,118.930000,1427.035120,179.392922,64,1
256000000000,256000000000,1000000,256000,sequential,113.130000,1436.552017,178.204476,64,1
256000000000,256000000000,1000000,256000,sequential,117.150000,1456.683520,175.741674,64,1
256000000000,256000000000,1000000,256000,sequential,117.430000,1461.005703,175.221766,64,1
256000000000,256000000000,1000000,256000,sequential,118.420000,1467.314160,174.468431,64,1
256000000000,256000000000,1000000,256000,sequential,115.720000,1468.360471,174.344110,64,1
256000000000,256000000000,1000000,256000,sequential,114.770000,1490.161829,171.793422,64,1
256000000000,256000000000,1000000,256000,sequential,125.700000,1499.227992,170.754549,64,1
256000000000,256000000000,1000000,256000,sequential,117.950000,1501.895875,170.451231,64,1
256000000000,256000000000,1000000,256000,sequential,112.920000,1508.831794,169.667687,64,1
256000000000,256000000000,1000000,256000,sequential,115.910000,1514.940281,168.983559,64,1
256000000000,256000000000,1000000,256000,sequential,113.010000,1518.793526,168.554840,64,1
256000000000,256000000000,1000000,256000,sequential,112.460000,1519.970414,168.424331,64,1
256000000000,256000000000,1000000,256000,sequential,119.140000,1522.617469,168.131527,64,1
256000000000,256000000000,1000000,256000,sequential,118.420000,1531.879811,167.114938,64,1
256000000000,256000000000,1000000,256000,sequential,120.940000,1534.741972,166.803283,64,1
256000000000,256000000000,1000000,256000,sequential,124.450000,1537.431965,166.511433,64,1
256000000000,256000000000,1000000,256000,sequential,121.010000,1539.989356,166.234915,64,1
256000000000,256000000000,1000000,256000,sequential,114.930000,1553.216650,164.819248,64,1
256000000000,256000000000,1000000,256000,sequential,118.380000,1553.782988,164.759173,64,1
256000000000,256000000000,1000000,256000,sequential,117.160000,1555.196939,164.609377,64,1
256000000000,256000000000,1000000,256000,sequential,112.510000,1566.456541,163.426174,64,1
256000000000,256000000000,1000000,256000,sequential,116.870000,1572.500842,162.798005,64,1
256000000000,256000000000,1000000,256000,sequential,119.040000,1585.130349,161.500914,64,1
256000000000,256000000000,1000000,256000,sequential,116.520000,1585.398195,161.473629,64,1
256000000000,256000000000,1000000,256000,sequential,112.100000,1588.716296,161.136385,64,1
256000000000,256000000000,1000000,256000,sequential,115.750000,1594.752253,160.526502,64,1
256000000000,256000000000,1000000,256000,sequential,112.400000,1593.485736,160.654089,64,1
256000000000,256000000000,1000000,256000,sequential,117.880000,1597.735798,160.226741,64,1
256000000000,256000000000,1000000,256000,sequential,115.530000,1598.976242,160.102441,64,1
256000000000,256000000000,1000000,256000,sequential,113.010000,1603.288172,159.671857,64,1
256000000000,256000000000,1000000,256000,sequential,116.760000,1612.257250,158.783594,64,1
256000000000,256000000000,1000000,256000,sequential,112.920000,1611.877839,158.820969,64,1
256000000000,256000000000,1000000,256000,sequential,118.000000,1625.610664,157.479282,64,1
256000000000,256000000000,1000000,256000,sequential,121.110000,1626.403274,157.402536,64,1
256000000000,256000000000,1000000,256000,sequential,115.270000,1631.777044,156.884178,64,1
256000000000,256000000000,1000000,256000,sequential,114.190000,1633.144623,156.752805,64,1
256000000000,256000000000,1000000,256000,sequential,110.070000,1636.183657,156.461653,64,1
256000000000,256000000000,1000000,256000,sequential,117.230000,1636.254147,156.454913,64,1
256000000000,256000000000,1000000,256000,sequential,119.080000,1645.268278,155.597724,64,1
256000000000,256000000000,1000000,256000,sequential,118.620000,1646.864983,155.446866,64,1
256000000000,256000000000,1000000,256000,sequential,115.980000,1651.007216,155.056863,64,1
256000000000,256000000000,1000000,256000,sequential,116.230000,1651.400223,155.019962,64,1
256000000000,256000000000,1000000,256000,sequential,116.130000,1652.097003,154.954582,64,1
256000000000,256000000000,1000000,256000,sequential,112.610000,1664.771705,153.774838,64,1
256000000000,256000000000,1000000,256000,sequential,113.110000,1668.284071,153.451085,64,1
256000000000,256000000000,1000000,256000,sequential,115.010000,1669.077404,153.378147,64,1
256000000000,256000000000,1000000,256000,sequential,122.590000,1669.460056,153.342992,64,1
256000000000,256000000000,1000000,256000,sequential,122.270000,1681.144104,152.277249,64,1
256000000000,256000000000,1000000,256000,sequential,122.930000,1693.634005,151.154263,64,1
256000000000,256000000000,1000000,256000,sequential,113.990000,1704.246522,150.213010,64,1
256000000000,256000000000,1000000,256000,sequential,114.110000,1792.454053,142.820955,64,1
256000000000,256000000000,1000000,256000,sequential,118.020000,1794.646850,142.646449,64,1
256000000000,256000000000,1000000,256000,sequential,117.150000,1797.237714,142.440812,64,1
256000000000,256000000000,1000000,256000,sequential,117.440000,1800.449561,142.186710,64,1
256000000000,256000000000,1000000,256000,sequential,116.130000,1815.844193,140.981259,64,1
256000000000,256000000000,1000000,256000,sequential,114.580000,1822.655193,140.454432,64,1
256000000000,256000000000,1000000,256000,sequential,113.330000,1823.938289,140.355626,64,1
256000000000,256000000000,1000000,256000,sequential,114.180000,1832.506829,139.699343,64,1
256000000000,256000000000,1000000,256000,sequential,114.890000,1830.876264,139.823758,64,1
256000000000,256000000000,1000000,256000,sequential,116.420000,1841.771451,138.996616,64,1
